Male_Frequency,Male_Amplitude
41.970802919708035,4.57898412592283
42.27493917274939,4.4729838014130605
42.579075425790755,4.748094696305199
42.88321167883212,4.366075345878659
43.18734793187348,4.734601504758341
43.491484184914846,4.512725478268347
43.79562043795621,4.724553582709406
44.099756690997566,4.739337674402636
44.40389294403893,4.770500850976745
44.70802919708029,4.770500850976744
45.01216545012166,4.756021102736183
45.31630170316302,5.242719741124866
45.620437956204384,5.5642532276615295
45.92457420924575,5.454756434318252
46.228710462287104,5.488923962796607
46.53284671532847,5.563529740427764
46.83698296836983,5.327376939964972
47.141119221411195,5.483856959892991
47.44525547445256,5.182892122678354
47.74939172749392,5.136490733343907
48.053527980535286,4.978338454525238
48.35766423357664,5.316085123748435
48.661800486618006,4.968259942078758
48.96593673965937,5.076129668674211
49.27007299270073,5.076129668674211
49.5742092457421,4.963914824327505
49.87834549878346,5.129399650135094
50.182481751824824,4.790106237582169
50.48661800486618,5.648025805272564
50.790754257907544,5.4739611239820025
51.09489051094891,5.562439219343365
51.39902676399027,5.588194709577671
51.703163017031635,5.715607120328215
52.007299270073,5.715607120328216
52.311435523114355,5.973167121563488
52.61557177615572,5.973167121563488
52.91970802919708,6.115792371139235
53.223844282238446,6.115792371139235
53.52798053527981,5.843270833534337
53.83211678832117,5.843270833534337
54.13625304136254,5.3585600504384585
54.44038929440389,5.3177836771215246
54.74452554744526,5.322302471057987
55.04866180048662,5.036065761302103
55.352798053527984,5.054315289385912
55.65693430656935,5.188205088281097
55.96107055961071,5.486588157102457
56.265206812652075,5.592838578361775
56.56934306569343,6.286686700361317
56.873479318734795,6.408739294695799
57.17761557177616,6.5186509003934985
57.48175182481752,6.2740470317830015
57.785888077858885,7.143598689705811
58.09002433090025,6.829354678810567
58.39416058394161,7.5379109053928985
58.69829683698297,7.591704063065314
59.00243309002433,7.632648038618188
59.306569343065696,7.147571395414678
59.61070559610706,7.050621027851063
59.914841849148424,7.212491762518214
60.21897810218979,6.942876911283026
60.523114355231144,7.012786405228398
60.82725060827251,6.493671048790132
61.13138686131387,6.424009000466383
61.435523114355234,6.392480052195266
61.7396593673966,7.204853032054686
62.04379562043796,7.264066199808398
62.347931873479325,7.174712514729459
62.65206812652068,7.506375735179358
62.956204379562045,7.5835150611905355
63.26034063260341,8.383268482947638
63.56447688564477,8.554309039380954
63.868613138686136,9.266601648632186
64.17274939172749,9.10954870269175
64.47688564476886,8.603363647505423
64.78102189781022,8.574415740472757
65.08515815085158,8.51453191876709
65.38929440389295,9.069074263587197
65.69343065693431,8.96484351776115
65.99756690997567,9.055521522198301
66.30170316301704,8.334016186692427
66.6058394160584,8.919104448472098
66.90997566909977,8.474293380608866
67.21411192214113,9.432087821991594
67.51824817518249,9.718108126456979
67.82238442822384,9.63014982371634
68.1265206812652,10.122174375721471
68.43065693430657,10.715496757927326
68.73479318734793,11.654533387894807
69.0389294403893,13.055641506770431
69.34306569343066,14.220773538736063
69.64720194647202,14.818441773637907
69.95133819951339,15.26885802362538
70.25547445255475,16.40466435587604
70.55961070559611,17.184266534772462
70.86374695863748,18.713332508150945
71.16788321167884,19.59261784617552
71.4720194647202,21.036780284176377
71.77615571776155,21.625632034047555
72.08029197080292,22.427719501575336
72.38442822384428,23.561948178555312
72.68856447688565,23.997635380559913
72.99270072992701,24.523751754562586
73.29683698296837,25.194991578281016
73.60097323600974,25.218796866443068
73.9051094890511,25.215112524512868
74.20924574209246,25.520736948640593
74.51338199513383,25.91381134970109
74.81751824817519,25.685641518483376
75.12165450121655,26.16036683177593
75.42579075425792,26.46785616869998
75.72992700729928,26.30909669128952
76.03406326034063,26.748609559822338
76.338199513382,26.40114731026712
76.64233576642336,26.44041291846042
76.94647201946472,26.413076598087425
77.25060827250608,25.9598107130287
77.55474452554745,25.673732936108237
77.85888077858881,25.610322949352387
78.16301703163018,25.516175206781806
78.46715328467154,25.673953559175903
78.7712895377129,25.876781732123412
79.07542579075427,26.182882939205584
79.37956204379563,26.84677212817067
79.683698296837,27.08577477752904
79.98783454987834,27.0557158061506
80.2919708029197,27.549581050674888
80.59610705596107,27.18903559790177
80.90024330900243,27.871688292598414
81.2043795620438,27.836223715020854
81.50851581508516,27.675793725925
81.81265206812652,27.763074938324465
82.11678832116789,28.037243890353754
82.42092457420925,27.82359603891716
82.72506082725062,28.30959190829784
83.02919708029198,27.61816011428559
83.33333333333334,27.04389037654081
83.6374695863747,27.065267779295514
83.94160583941607,27.039139254774753
84.24574209245742,26.469408937048264
84.54987834549878,26.69373567801883
84.85401459854015,25.366102453434674
85.15815085158151,25.295804849997094
85.46228710462287,23.666036960967524
85.76642335766424,23.445073951953542
86.0705596107056,22.81356484828825
86.37469586374696,22.9681994989565
86.67883211678833,23.110971288828086
86.98296836982969,22.981476652105336
87.28710462287106,22.954682150075904
87.59124087591242,24.034810649379985
87.89537712895378,24.984269562103904
88.19951338199513,24.146062709784516
88.5036496350365,24.25387958273167
88.80778588807786,24.545244518045482
89.11192214111922,24.040977203591297
89.41605839416059,25.078422599643766
89.72019464720195,24.873027598371273
90.02433090024331,26.4404527121698
90.32846715328468,26.94681811407003
90.63260340632604,27.586595482283492
90.9367396593674,28.015213323960264
91.24087591240877,28.129852928973904
91.54501216545013,28.76260900707812
91.8491484184915,28.17852567270229
92.15328467153286,27.609880516297995
92.45742092457421,27.18746546350564
92.76155717761557,27.61255050483511
93.06569343065694,27.655729223300945
93.3698296836983,27.80956018735165
93.67396593673966,27.16787355561487
93.97810218978103,27.391821671097162
94.28223844282239,28.0721939987813
94.58637469586375,27.968223001020643
94.89051094890512,27.747031870304927
95.19464720194648,28.03294577343566
95.49878345498784,27.527645326530937
95.80291970802921,27.5927658205361
96.10705596107057,27.477802327847
96.41119221411192,27.867847828613236
96.71532846715328,28.55161171816528
97.01946472019465,28.950033762383946
97.32360097323601,29.197753723445338
97.62773722627738,28.59502212723443
97.93187347931874,28.345828032589104
98.2360097323601,28.30018987615082
98.54014598540147,28.35989262236135
98.84428223844283,28.134975391414624
99.1484184914842,28.07201421242701
99.45255474452556,28.2339316531704
99.75669099756692,28.202571430937617
100.06082725060828,28.671080525324754
100.36496350364965,28.493194561646792
100.669099756691,28.37861004036138
100.97323600973236,28.853676210426606
101.27737226277372,28.819184561210513
101.58150851581509,28.8659546882864
101.88564476885645,29.32686513310786
102.18978102189782,29.004345591356454
102.49391727493918,29.057659056275916
102.79805352798054,29.754609333431375
103.1021897810219,29.74549743951043
103.40632603406327,28.648936234392725
103.71046228710463,28.56356294005537
104.014598540146,28.300751504097818
104.31873479318736,28.745585453957176
104.62287104622871,28.8170266423309
104.92700729927007,28.750708464658537
105.23114355231144,27.42220690831408
105.5352798053528,27.588132458003358
105.83941605839416,27.192098376552778
106.14355231143553,27.24604944958735
106.44768856447689,26.752788893977176
106.75182481751825,27.74128892800499
107.05596107055962,28.113739662902198
107.36009732360098,27.969061836470324
107.66423357664235,27.450538221794055
107.96836982968371,28.25414147969831
108.27250608272507,28.51803874584691
108.57664233576644,26.95963257310386
108.88077858880779,26.797791408207814
109.18491484184915,27.079361495857015
109.48905109489051,27.73690956674526
109.79318734793188,29.40237156443366
110.09732360097324,29.00968677469098
110.4014598540146,29.09909230329737
110.70559610705597,29.220890386764086
111.00973236009733,29.610968208375066
111.3138686131387,28.7553321771739
111.61800486618006,28.325136151753746
111.92214111922142,29.022879450907517
112.22627737226279,29.494555640170788
112.53041362530415,29.582405988844634
112.8345498783455,29.480644167521145
113.13868613138686,31.157959123507545
113.44282238442823,31.160914791712806
113.74695863746959,30.540671374584313
114.05109489051095,29.922402939481934
114.35523114355232,28.827907546153376
114.65936739659368,29.090719623913763
114.96350364963504,29.088510434329756
115.26763990267641,28.976822124429074
115.57177615571777,28.35321953632232
115.87591240875913,29.27908199376201
116.1800486618005,29.596873541185168
116.48418491484186,29.018106110725288
116.78832116788323,28.649073880670997
117.09245742092457,28.658561907857493
117.39659367396594,28.27217411434974
117.7007299270073,27.850638317298298
118.00486618004867,26.942683827760234
118.30900243309003,27.241796175576532
118.61313868613139,27.494882179211245
118.91727493917276,28.55522244843352
119.22141119221412,28.238884142579003
119.52554744525548,28.039637721535183
119.82968369829685,27.911333705323816
120.13381995133821,28.54551546542965
120.43795620437957,28.71560122971092
120.74209245742094,28.90194381135284
121.04622871046229,29.35474944554832
121.35036496350365,28.709988982639587
121.65450121654501,28.884594490847977
121.95863746958638,28.739511563830256
122.26277372262774,28.928947221205902
122.5669099756691,29.64260225352142
122.87104622871047,29.888353583752718
123.17518248175183,29.77330138239664
123.4793187347932,29.672595872922255
123.78345498783456,29.50681833617633
124.08759124087592,29.88166253568203
124.39172749391729,30.176042978615794
124.69586374695865,30.092365204395563
125.0,29.583273935904497
125.30413625304136,28.857812537741395
125.60827250608273,28.51065682572491
125.91240875912409,29.090728746715463
126.21654501216545,29.220579829833454
126.52068126520682,29.018544899601302
126.82481751824818,28.63625090844554
127.12895377128955,28.359277693987384
127.43309002433091,27.989278073196942
127.73722627737227,27.747925894492028
128.04136253041364,27.831859186393896
128.34549878345499,28.577212039631902
128.64963503649636,28.672114822929068
128.9537712895377,28.331874973564744
129.2579075425791,28.287306255902294
129.56204379562044,28.23342404371418
129.86618004866182,28.931576202511714
130.17031630170317,29.452951369263882
130.47445255474454,30.027046529679325
130.7785888077859,30.04375452615772
131.08272506082727,31.128526924058818
131.38686131386862,32.213378745892065
131.69099756690997,32.90457247410222
131.99513381995135,33.44795374855342
132.2992700729927,33.84361420532566
132.60340632603408,34.01029937768584
132.90754257907543,33.90240457243051
133.2116788321168,33.54676043316455
133.51581508515815,33.243833190970015
133.81995133819953,33.24305345517071
134.12408759124088,33.18565346110974
134.42822384428226,33.05233323469263
134.7323600973236,32.819769440713415
135.03649635036498,32.521463122117055
135.34063260340633,32.40051148903443
135.64476885644768,31.867377703958024
135.94890510948906,30.950593197053553
136.2530413625304,30.424287444552444
136.5571776155718,29.60886876833762
136.86131386861314,29.288258050215237
137.16545012165452,29.046447511111023
137.46958637469587,28.77166357595929
137.77372262773724,29.017561838174178
138.0778588807786,29.399541003443723
138.38199513381997,28.980527970333497
138.68613138686132,28.91045233425354
138.9902676399027,28.129171037601203
139.29440389294405,27.80291483581061
139.5985401459854,27.665817177178244
139.90267639902677,27.517406710442273
140.20681265206812,27.811892778101438
140.5109489051095,28.170720423523743
140.81508515815085,27.893538277691093
141.11922141119223,28.099030360462088
141.42335766423358,27.906325886776436
141.72749391727496,27.457897876625594
142.0316301703163,27.62346147931193
142.33576642335768,27.796171643409462
142.63990267639903,28.04997169473721
142.9440389294404,28.513160485326114
143.24817518248176,28.748664026584258
143.5523114355231,28.590815244472203
143.8564476885645,29.035852389366944
144.16058394160584,28.753843624483082
144.4647201946472,28.54776122991433
144.76885644768856,28.891993202994783
145.07299270072994,28.88614424903473
145.3771289537713,29.320130302716894
145.68126520681267,29.753199911053194
145.98540145985402,29.67482892742165
146.2895377128954,30.266984703773772
146.59367396593674,29.180758931031107
146.89781021897812,28.904103549356684
147.20194647201947,28.80536402563375
147.50608272506085,28.85201576386348
147.8102189781022,28.256040318839464
148.11435523114355,28.63343253779751
148.41849148418493,28.70591912620666
148.72262773722628,28.92221048031644
149.02676399026765,28.849291481002393
149.330900243309,28.360074027399797
149.63503649635038,28.684042710826592
149.93917274939173,28.632520229994192
150.2433090024331,28.570109361659448
150.54744525547446,29.105895633064318
150.85158150851584,29.015774192874147
151.15571776155718,29.997711504872008
151.45985401459856,29.63209869518927
151.7639902676399,29.442580780818567
152.06812652068126,29.200915400302573
152.37226277372264,29.76480538755041
152.676399026764,30.386535776518265
152.98053527980537,29.629946624306275
153.28467153284672,29.639995323545477
153.5888077858881,30.519847966719894
153.89294403892944,30.330561483091493
154.19708029197082,29.864347198564186
154.50121654501217,30.117996118843
154.80535279805355,29.33114930063599
155.1094890510949,29.576340123348867
155.41362530413627,29.537740276417143
155.71776155717762,29.480074737195785
156.02189781021897,30.018082165701934
156.32603406326035,30.339357754003522
156.6301703163017,30.16696512821511
156.93430656934308,30.42992954458184
157.23844282238443,30.371585220094858
157.5425790754258,29.6056568416261
157.84671532846716,30.102935602963758
158.15085158150853,29.872651589371838
158.45498783454988,29.78413326265956
158.75912408759126,30.241121638455766
159.0632603406326,30.24451325862344
159.367396593674,31.0737294820349
159.67153284671534,29.807564276892656
159.9756690997567,29.950525717829947
160.27980535279806,29.8430284769713
160.5839416058394,29.49634503556763
160.8880778588808,29.514435962393904
161.19221411192214,30.1630981893614
161.49635036496352,29.646146273314514
161.80048661800487,29.360978244275998
162.10462287104625,31.005241337970954
162.4087591240876,30.669044685219806
162.71289537712897,30.53024634030176
163.01703163017032,31.03999862695961
163.3211678832117,30.782312237014715
163.62530413625305,30.332784475087287
163.9294403892944,30.018434242351468
164.23357664233578,30.99984662778566
164.53771289537713,30.053033070202815
164.8418491484185,30.068452162103256
165.14598540145985,30.33532835783009
165.45012165450123,30.024604622505056
165.75425790754258,29.69974419203599
166.05839416058396,29.378785639454446
166.3625304136253,29.43435231893465
166.66666666666669,28.259938432374124
166.97080291970804,28.118014119024224
167.2749391727494,27.660873711920118
167.57907542579076,27.14952421406392
167.88321167883214,26.60209594129854
168.1873479318735,26.171204259195804
168.49148418491484,26.11790847996822
168.79562043795622,25.08311227542937
169.09975669099757,25.56314439639685
169.40389294403894,25.33694968561769
169.7080291970803,24.815031527572447
170.01216545012167,24.693317560837055
170.31630170316302,24.621160617349222
170.6204379562044,24.56063856049532
170.92457420924575,24.14219809985274
171.22871046228713,24.321958583947087
171.53284671532847,23.88007157319379
171.83698296836985,23.25819594805456
172.1411192214112,22.823345944511658
172.44525547445255,23.350127539975627
172.74939172749393,23.952234221597713
173.05352798053528,23.555097868876803
173.35766423357666,24.545940649118865
173.661800486618,24.06309014293433
173.96593673965938,23.80413682560786
174.27007299270073,24.158139730195334
174.5742092457421,24.24751528436753
174.87834549878346,23.566687589342816
175.18248175182484,24.03437884854939
175.4866180048662,23.79920210304917
175.79075425790757,23.640527633269492
176.09489051094891,24.14523704874714
176.39902676399026,24.970206388894447
176.70316301703164,25.237874958197
177.007299270073,24.957486034657627
177.31143552311437,24.708563321605403
177.61557177615572,25.140090511812076
177.9197080291971,24.75440475372364
178.22384428223845,25.23493296724157
178.52798053527982,24.829341377748463
178.83211678832117,24.793204893102143
179.13625304136255,24.81014251896247
179.4403892944039,25.045858739415944
179.74452554744528,24.704722048710067
180.04866180048663,25.464690366288888
180.35279805352798,25.934775914495038
180.65693430656935,25.676818270798258
180.9610705596107,25.670952370043928
181.26520681265208,25.671392418248615
181.56934306569343,24.84277523835089
181.8734793187348,24.627689485551173
182.17761557177616,23.988409931149157
182.48175182481754,23.68066275013632
182.78588807785889,23.850319752596334
183.09002433090026,24.906182955756346
183.3941605839416,24.080924790997038
183.698296836983,24.11872202101444
184.00243309002434,24.476078998780057
184.30656934306572,24.307936511945847
184.61070559610707,23.81813067969608
184.91484184914842,23.940116825602423
185.2189781021898,23.885241917428257
185.52311435523114,24.291403897984605
185.82725060827252,24.55468983403246
186.13138686131387,25.10509004438701
186.43552311435525,25.40983301521925
186.7396593673966,26.18094450032799
187.04379562043798,25.961053172065863
187.34793187347933,25.917522675316746
187.6520681265207,25.237010312141845
187.95620437956205,25.6936632171875
188.26034063260343,25.532015861580113
188.56447688564478,25.101511363099487
188.86861313868613,25.1856625213116
189.1727493917275,25.422626589238334
189.47688564476886,25.49408777455711
189.78102189781023,24.87005695208262
190.08515815085158,24.340547268411257
190.38929440389296,24.02862109211166
190.6934306569343,24.623664309560866
190.9975669099757,24.70518706288816
191.30170316301704,24.336058817672907
191.60583941605842,24.538355271737572
191.90997566909977,24.59063984521164
192.21411192214114,25.06121198517048
192.5182481751825,25.09879762462157
192.82238442822384,24.660250404145252
193.12652068126522,24.354929288249984
193.43065693430657,24.169235690980507
193.73479318734795,24.090804937825183
194.0389294403893,23.429179724225147
194.34306569343067,23.96894629009654
194.64720194647202,23.94572897458516
194.9513381995134,24.053228068354095
195.25547445255475,23.3652073165107
195.55961070559613,22.59384062792539
195.86374695863748,22.59376563635473
196.16788321167886,22.80907227058672
196.4720194647202,22.46165525050565
196.77615571776155,21.900590370954227
197.08029197080293,22.225000078458677
197.38442822384428,22.74957526295835
197.68856447688566,22.95284717530547
197.992700729927,22.712536362148917
198.2968369829684,22.371712136957747
198.60097323600974,22.704719232088838
198.9051094890511,22.62238211632971
199.20924574209246,22.494240926709253
199.51338199513384,22.56621095686362
199.8175182481752,23.342924495458227
200.12165450121657,23.69746207658205
200.42579075425792,23.829066613532795
200.7299270072993,23.66525956887239
201.03406326034064,23.700743165807335
201.338199513382,23.351092114001524
201.64233576642337,23.160979319030876
201.94647201946472,22.461400655965157
202.2506082725061,23.22542495297076
202.55474452554745,24.001986597814835
202.85888077858883,24.357277476340055
203.16301703163018,24.612729237569145
203.46715328467155,24.678014602778816
203.7712895377129,24.860374320912513
204.07542579075428,24.678518597660794
204.37956204379563,24.30121430714938
204.683698296837,24.281332793380805
204.98783454987836,24.710414326058828
205.2919708029197,24.678012851070637
205.59610705596108,24.97383783785154
205.90024330900243,25.484066243066145
206.2043795620438,25.980744380569128
206.50851581508516,26.59990096581463
206.81265206812654,26.21795542111998
207.1167883211679,25.77831899352811
207.42092457420927,26.08888018372894
207.72506082725062,26.434602657853556
208.029197080292,26.539384887416364
208.33333333333334,26.728589025662114
208.63746958637472,26.967068624834624
208.94160583941607,27.446467120205973
209.24574209245742,26.239633836219333
209.5498783454988,25.97339896239284
209.85401459854015,25.834960759783453
210.15815085158152,25.944870062643556
210.46228710462287,26.306564766088957
210.76642335766425,26.34272922511282
211.0705596107056,26.075482175602396
211.37469586374698,26.235144550787556
211.67883211678833,26.785204578763018
211.9829683698297,26.749566563635696
212.28710462287106,26.097229475625007
212.59124087591243,26.307624540421465
212.89537712895378,26.364360961842202
213.19951338199513,26.648791514271227
213.5036496350365,26.518166555886793
213.80778588807786,28.150517226250823
214.11192214111924,28.195182669024533
214.4160583941606,28.742227444827847
214.72019464720196,28.623349317601
215.0243309002433,27.850512557170198
215.3284671532847,27.459762965805737
215.63260340632604,27.49869864251861
215.93673965936742,27.701275056891383
216.24087591240877,27.70321156366397
216.54501216545015,27.662082307036492
216.8491484184915,27.845434905772322
217.15328467153287,27.85756052034119
217.45742092457422,27.842144580705817
217.76155717761557,27.549836479903743
218.06569343065695,27.442252615372958
218.3698296836983,27.46362681565512
218.67396593673968,27.234926478156012
218.97810218978103,27.19509946306188
219.2822384428224,27.053786865527023
219.58637469586375,27.904788838611182
219.89051094890513,27.932878128025592
220.19464720194648,27.76802934748734
220.49878345498786,27.183351568960433
220.8029197080292,26.70510515323945
221.10705596107059,26.567766613403037
221.41119221411194,25.816494731669092
221.71532846715328,25.65908643572014
222.01946472019466,25.38308884521723
222.323600973236,25.56590132304408
222.6277372262774,25.304253237710643
222.93187347931874,23.895894629300628
223.23600973236012,23.169953521408225
223.54014598540147,23.140030341854306
223.84428223844284,22.787059793643852
224.1484184914842,22.09194003841143
224.45255474452557,21.817526463529358
224.75669099756692,22.30409943773052
225.0608272506083,22.48886633379174
225.36496350364965,22.596106084752257
225.669099756691,22.02512115991925
225.97323600973237,22.298453164948743
226.27737226277372,21.963166432541477
226.5815085158151,21.709859002502427
226.88564476885645,21.147348304917113
227.18978102189783,20.455444476740727
227.49391727493918,20.11220876079794
227.79805352798056,20.690681851308216
228.1021897810219,20.253644785963413
228.40632603406328,19.846664373160127
228.71046228710463,20.00153058254317
229.014598540146,19.93522347941458
229.31873479318736,19.84342824293188
229.6228710462287,19.842071071652388
229.9270072992701,20.05527557329534
230.23114355231144,19.36349578410453
230.53527980535281,19.371578824112575
230.83941605839416,19.39935522972133
231.14355231143554,18.061650511220044
231.4476885644769,18.116050834207673
231.75182481751827,19.140621320509847
232.05596107055962,20.79668255276595
232.360097323601,21.151170142996634
232.66423357664235,21.30412042580876
232.96836982968372,22.092716318949634
233.27250608272507,22.52604788175401
233.57664233576645,22.820651722031258
233.8807785888078,22.315380197783437
234.18491484184915,21.708346518704076
234.48905109489053,20.92353668331614
234.79318734793188,22.030521972447925
235.09732360097325,21.861809808840782
235.4014598540146,22.210859284900348
235.70559610705598,23.764961537985357
236.00973236009733,24.22540079167869
236.3138686131387,24.135421468569252
236.61800486618006,23.786506995942965
236.92214111922144,23.51459204659502
237.22627737226279,23.442664085104177
237.53041362530416,22.32008421177275
237.8345498783455,22.482245792288523
238.13868613138686,21.949319378965722
238.44282238442824,21.82676177872348
238.7469586374696,22.562031078352987
239.05109489051097,22.76476288401107
239.35523114355232,22.564728830439392
239.6593673965937,23.175607407833446
239.96350364963504,21.9558181502424
240.26763990267642,21.604572406031878
240.57177615571777,21.126865222217177
240.87591240875915,20.984658826907037
241.1800486618005,20.619149274774546
241.48418491484188,19.053578676489554
241.78832116788323,19.071176167661726
242.09245742092457,20.04422555715437
242.39659367396595,19.419984899927595
242.7007299270073,19.95254617040211
243.00486618004868,20.25899657588549
243.30900243309003,20.479967117511762
243.6131386861314,21.33057267669468
243.91727493917276,21.40099688312876
244.22141119221413,21.57542132688838
244.52554744525548,22.49137573539707
244.82968369829686,22.552520796911836
245.1338199513382,22.737072365992383
245.4379562043796,22.76488491097801
245.74209245742094,23.13888753941596
246.0462287104623,24.301577995080766
246.35036496350367,24.19057229657823
246.65450121654501,24.150318817821336
246.9586374695864,24.618269428745734
247.26277372262774,24.61310836594872
247.56690997566912,24.861137054451742
247.87104622871047,24.445272308418115
248.17518248175185,23.698955536814964
248.4793187347932,23.113879426652456
248.78345498783457,22.79958805637601
249.08759124087592,22.42248229602196
249.3917274939173,22.684250355405005
249.69586374695865,22.08190426930339
250.0,22.013608654139897
250.30413625304138,22.1720478896678
250.60827250608273,22.03930396196459
250.9124087591241,22.110425689158372
251.21654501216545,21.85493884364236
251.52068126520683,21.36018269089035
251.82481751824818,21.48213715086727
252.12895377128956,21.506632142067367
252.4330900243309,20.979627857180496
252.7372262773723,21.23476415463655
253.04136253041364,21.640542493574337
253.345498783455,21.699212424585227
253.64963503649636,22.44121723671901
253.95377128953774,22.107314551985866
254.2579075425791,22.358713408499955
254.56204379562044,21.828227758458056
254.86618004866182,21.194067399903552
255.17031630170317,21.22250348896008
255.47445255474454,20.727268503228622
255.7785888077859,20.78993730017719
256.0827250608273,20.805117486900244
256.3868613138686,20.13594345164209
256.69099756690997,20.114803957039197
256.9951338199514,21.014473735240266
257.2992700729927,21.2124305236714
257.6034063260341,21.472880154822676
257.9075425790754,21.484253823998856
258.2116788321168,21.396615444054582
258.5158150851582,21.93599850601861
258.81995133819953,22.62379962192158
259.1240875912409,23.127926688492515
259.42822384428223,23.651999464293436
259.73236009732364,24.15732760385408
260.036496350365,24.705468030286767
260.34063260340633,24.250493508122332
260.6447688564477,23.353759365187855
260.9489051094891,23.971299857718307
261.25304136253044,24.238635466517415
261.5571776155718,24.05929403195378
261.86131386861314,24.218443183659733
262.16545012165454,24.233805384628916
262.4695863746959,24.468860224894176
262.77372262773724,24.78692927785152
263.0778588807786,24.95768050816286
263.38199513381994,24.993155400573045
263.68613138686135,25.36363750585428
263.9902676399027,25.6757878019626
264.29440389294405,25.425049901210983
264.5985401459854,24.786790659992903
264.9026763990268,24.95828415564978
265.20681265206815,26.69166830326022
265.5109489051095,26.89806810300819
265.81508515815085,26.9330269899662
266.11922141119226,27.11179807276799
266.4233576642336,27.131722416402962
266.72749391727496,27.238490899563573
267.0316301703163,27.038011881345675
267.33576642335765,26.613130023725624
267.63990267639906,26.18265076149381
267.9440389294404,26.02413550654235
268.24817518248176,25.748071381020427
268.5523114355231,25.074858688191334
268.8564476885645,25.32422525726108
269.16058394160586,25.550800364696236
269.4647201946472,25.924723618256877
269.76885644768856,25.737645292828766
270.07299270072997,25.329473877648937
270.3771289537713,25.38490070391746
270.68126520681267,25.104013187408945
270.985401459854,24.03390443178563
271.28953771289537,23.600771896661765
