Female_Frequency,Female_Amplitude
27.68065268065268,0.08741888938912826
27.972027972027973,0.08741888938912826
28.263403263403266,0.08741888938912826
28.554778554778558,0.08741888938912826
28.846153846153847,0.08741888938912826
29.13752913752914,0.08741888938912826
29.42890442890443,0.08741888938912826
29.72027972027972,0.07860178817292565
30.011655011655012,0.28878761919443796
30.303030303030305,0.28878761919443796
30.594405594405597,0.28878761919443796
30.88578088578089,0.28878761919443796
31.177156177156178,0.2624589999604502
31.46853146853147,0.5906429217017359
31.759906759906762,0.7148615336652154
32.05128205128205,0.9920917670423214
32.34265734265735,1.1879094158355517
32.634032634032636,1.1879094158355517
32.925407925407924,1.2800197650196954
33.21678321678322,1.2800197650196954
33.50815850815851,1.2800197650196954
33.799533799533805,1.2800197650196954
34.09090909090909,1.4030518931705682
34.38228438228438,1.192866062149056
34.67365967365968,1.5605497844842942
34.96503496503497,1.5605497844842942
35.256410256410255,1.8774149290362003
35.54778554778555,1.8800040535401794
35.83916083916084,1.7558259500715105
36.13053613053613,1.631607338108031
36.421911421911425,1.6538508201790205
36.71328671328671,1.4580331713857904
37.00466200466201,1.5519214019804077
37.2960372960373,1.694306694287766
37.58741258741259,1.694306694287766
37.87878787878788,2.0009794589873144
38.17016317016317,2.0009794589873144
38.46153846153847,1.9326128050063875
38.752913752913756,2.0807699496802896
39.044289044289044,1.7130862273450516
39.33566433566434,1.9330717274080693
39.62703962703963,1.762378784177947
39.91841491841492,2.1647116650689933
40.209790209790214,2.216716843034147
40.5011655011655,2.5162102053423836
40.79254079254079,2.258736956181464
41.08391608391609,2.3843105881168847
41.375291375291376,2.6275187329635648
41.66666666666667,2.3930230914720627
41.95804195804196,2.839510888229202
42.24941724941725,2.70861436954244
42.540792540792545,2.710730636844601
42.83216783216783,2.9245145045088687
43.12354312354313,2.7763573598349667
43.41491841491842,2.7763573598349667
43.70629370629371,3.081195417575528
43.997668997669,2.9350232162537435
44.28904428904429,2.8931430095365336
44.58041958041958,2.7000510289804773
44.871794871794876,2.7724734154406367
45.163170163170165,2.7304729491534605
45.45454545454545,3.146695854577353
45.74592074592075,3.094676504032814
46.03729603729604,3.576971468980795
46.328671328671334,3.5314645515523364
46.62004662004662,3.491911134095398
46.91142191142191,3.80740634086068
47.20279720279721,3.555341233474438
47.494172494172496,3.555341233474438
47.78554778554779,3.8204945290016257
48.07692307692308,3.3202251406538963
48.36829836829837,3.676756958443541
48.659673659673665,3.7148564485311004
48.95104895104895,3.789591317746641
49.24242424242424,3.417675568978246
49.53379953379954,3.6099044138314778
49.82517482517483,3.0681078764721645
50.116550116550115,3.0494673777468466
50.40792540792541,2.931936261087655
50.6993006993007,2.5309553817589734
50.990675990675996,2.8767106878917916
51.282051282051285,2.5590992138243482
51.57342657342657,2.8139900057259455
51.86480186480187,3.1150890116293097
52.15617715617716,2.8499357161021224
52.447552447552454,3.000881908797522
52.73892773892774,2.8762518952118574
53.03030303030303,2.441840964368222
53.32167832167833,2.702979487346183
53.613053613053616,2.798007160011417
53.904428904428904,2.8778307564692462
54.1958041958042,2.8778307564692467
54.48717948717949,2.8920136156127967
54.77855477855478,2.527249767324008
55.069930069930074,3.024379995624818
55.36130536130536,2.542401860936153
55.65268065268066,2.957573118545591
55.94405594405595,2.9695313596687996
56.235431235431236,2.668432353765435
56.52680652680653,2.7789376664176384
56.81818181818182,2.9367948895835196
57.109557109557116,2.704893085379539
57.400932400932405,3.1949926715882775
57.69230769230769,2.796200263713062
57.98368298368299,3.000569415374098
58.27505827505828,2.728516974063036
58.56643356643357,3.0284041807569233
58.85780885780886,2.747784795441932
59.14918414918415,3.021581963323947
59.44055944055944,2.8343710594390465
59.731934731934736,3.137865465869808
60.023310023310025,3.081099842665382
60.31468531468532,2.8166235406382767
60.60606060606061,3.185877645857765
60.8974358974359,3.152643903424755
61.188811188811194,2.8192863181076246
61.48018648018648,3.089655288864587
61.77156177156178,2.807095899799748
62.06293706293707,3.1525387216389555
62.354312354312356,3.1598440266616765
62.64568764568765,3.159844026661676
62.93706293706294,3.010159845144284
63.22843822843823,3.0394233463986073
63.519813519813525,3.039522399496529
63.81118881118881,2.9123627616398706
64.1025641025641,3.0443031025504546
64.39393939393939,2.685897468145443
64.6853146853147,3.016841734362954
64.97668997668998,2.6781096391187345
65.26806526806527,2.624268382946832
65.55944055944056,3.024891085334546
65.85081585081585,3.041975218726117
66.14219114219115,2.890990637393487
66.43356643356644,2.7551551316951466
66.72494172494173,2.448453002346155
67.01631701631702,2.867792932336047
67.3076923076923,2.717589907159552
67.59906759906761,2.888655560422683
67.8904428904429,2.618560690536863
68.18181818181819,2.863762044293048
68.47319347319348,2.428327296951702
68.76456876456876,2.8703676354519505
69.05594405594405,2.5271987094683226
69.34731934731936,2.853930654120134
69.63869463869464,2.912793782458934
69.93006993006993,2.653549586622618
70.22144522144522,2.366096482474084
70.51282051282051,2.817482928608065
70.80419580419581,2.6078756124671973
71.0955710955711,2.9407536146753612
71.38694638694639,2.521413684685469
71.67832167832168,2.6355269718666334
71.96969696969697,2.715281847085663
72.26107226107226,2.7114804959915473
72.55244755244756,2.494065596380062
72.84382284382285,2.6813195631170257
73.13519813519814,2.487458449941321
73.42657342657343,2.6699890708270964
73.71794871794872,2.4820505481461788
74.00932400932402,2.523022738846608
74.3006993006993,2.7650608978048004
74.5920745920746,2.9420514885653413
74.88344988344988,2.415105899759415
75.17482517482517,2.6629696173351336
75.46620046620048,2.486353288564972
75.75757575757576,2.6682003453396064
76.04895104895105,2.6519829708963236
76.34032634032634,2.3718989411598406
76.63170163170163,2.6356031659487904
76.92307692307693,2.460262912982303
77.21445221445222,2.3132399432003785
77.50582750582751,2.065060717875835
77.7972027972028,2.2278918927608906
78.08857808857809,2.092638035960692
78.37995337995338,2.209040255230178
78.67132867132868,1.8256235897205886
78.96270396270397,1.8644473419411838
79.25407925407926,2.1280178318630174
79.54545454545455,2.115054235597591
79.83682983682984,1.9870346457578831
80.12820512820514,2.031611262719651
80.41958041958043,1.9337153499817692
80.71095571095572,2.1630639478728835
81.002331002331,1.8993597230839336
81.2937062937063,2.068818042217452
81.58508158508158,2.0285870452624133
81.87645687645688,2.2298785944050534
82.16783216783217,1.8779844929546665
82.45920745920746,2.1679298348402547
82.75058275058275,2.0793401375687295
83.04195804195804,2.4025160221517146
83.33333333333334,2.1867016791705782
83.62470862470863,2.0458506312256386
83.91608391608392,1.8109505099153453
84.20745920745921,2.1991042579482314
84.4988344988345,1.9726805842118293
84.7902097902098,2.06422067835689
85.08158508158509,2.0324065764783628
85.37296037296038,2.0324065764783628
85.66433566433567,1.8277423696073796
85.95571095571096,1.8277423696073796
86.24708624708626,1.6264508204647394
86.53846153846155,1.839329570306091
86.82983682983684,1.635789316226919
87.12121212121212,1.4847111611424386
87.41258741258741,1.2892649484554526
87.7039627039627,1.4260778490676276
87.995337995338,1.3497464621400583
88.2867132867133,1.4354318426747281
88.57808857808858,1.0190360110435472
88.86946386946387,1.121408676337371
89.16083916083916,1.1277630571421882
89.45221445221446,0.9302285611296015
89.74358974358975,0.9618671561479961
90.03496503496504,0.9618671561479961
90.32634032634033,0.9999479622670474
90.61771561771562,0.9999479622670473
90.9090909090909,0.7870692124256957
91.20046620046621,0.6666025494733155
91.4918414918415,1.0234899732541116
91.78321678321679,0.8957603013581127
92.07459207459208,0.8790253603071957
92.36596736596736,0.832637305257871
92.65734265734267,0.9911867808220822
92.94871794871796,1.3094492925537962
93.24009324009324,1.4400108814267714
93.53146853146853,1.3421164064768933
93.82284382284382,1.6427823298021156
94.11421911421913,1.6111437347837212
94.40559440559441,1.611143734783721
94.6969696969697,1.5730629286646698
94.98834498834499,1.85421440363593
95.27972027972028,1.8725739812343025
95.57109557109558,1.8725739812343025
95.86247086247087,1.5156865574535063
96.15384615384616,1.7344312103734625
96.44522144522145,1.6914002323155934
96.73659673659674,1.811677819264447
97.02797202797203,1.5674429631655662
97.31934731934733,1.3514121771077319
97.61072261072262,1.1184779229409332
97.9020979020979,1.3418905794684297
98.1934731934732,1.0412246561432075
98.48484848484848,1.0412246561432075
98.77622377622379,1.0412246561432075
99.06759906759908,1.2401558690526178
99.35897435897436,0.9590043940813573
99.65034965034965,0.940644816482985
99.94172494172494,1.361451705930762
100.23310023310023,1.592818141292312
100.52447552447553,1.3740734883723555
100.81585081585082,1.297026506868967
101.10722610722611,1.2250808961370583
101.3986013986014,1.429282109323986
101.68997668997669,1.3270503836501064
101.98135198135199,1.3270503836501064
102.27272727272728,1.5165885354124315
102.56410256410257,1.5165885354124315
102.85547785547786,1.7141071384919493
103.14685314685315,1.7141071384919493
103.43822843822845,1.515175925582539
103.72960372960374,1.5151759255825388
104.02097902097903,1.6357640410900574
104.31235431235432,1.2149571516422801
104.6037296037296,1.0286568157415035
104.89510489510491,1.103984146054671
105.1864801864802,1.1039841460546709
105.47785547785548,1.1260381326521962
105.76923076923077,0.9218369194652685
106.06060606060606,0.9218369194652685
106.35198135198135,1.2858551947475292
106.64335664335665,0.8729043864577072
106.93473193473194,0.9436391646679414
107.22610722610723,0.7461205615884237
107.51748251748252,0.9909179298133384
107.80885780885781,1.1233079117696432
108.10023310023311,1.1406009981791576
108.3916083916084,1.0748214684284814
108.68298368298369,1.3369499532696785
108.97435897435898,1.2918838538089057
109.26573426573427,1.2165565234957383
109.55710955710956,1.2165565234957383
109.84848484848486,1.1870612643486633
110.13986013986015,1.258205367611169
110.43123543123544,1.258205367611169
110.72261072261072,1.03030386111628
111.01398601398601,1.03030386111628
111.30536130536132,0.9595690829060459
111.5967365967366,0.9595690829060458
111.8881118881119,0.7147717146811312
112.17948717948718,0.5823817327248265
112.47086247086247,0.7710175510616487
112.76223776223777,0.7162089653048065
113.05361305361306,0.45408048046360944
113.34498834498835,0.45408048046360944
113.63636363636364,0.6210265239207977
113.92773892773893,0.7778487409613415
114.21911421911423,0.7369580372939462
114.51048951048952,0.6658139340314404
114.80186480186481,0.9227539963596412
115.0932400932401,0.7866372275722695
115.38461538461539,0.7866372275722695
115.67599067599068,0.7866372275722695
115.96736596736598,0.9053222636364866
116.25874125874127,1.0042023159242521
116.55011655011656,1.0042023159242521
116.84149184149184,0.7982734111779155
117.13286713286713,1.158475586470466
117.42424242424244,1.158475586470466
117.71561771561773,1.158475586470466
118.00699300699301,0.9915295430132776
118.2983682983683,0.8603814399969046
118.58974358974359,0.8603814399969046
118.88111888111888,0.8603814399969046
119.17249417249418,0.6034413776687041
119.46386946386947,0.8395042182852892
119.75524475524476,0.890495570759164
120.04662004662005,0.890495570759164
120.33799533799534,0.7718105346949469
120.62937062937064,0.6729304824071812
120.92074592074593,0.9240232731223287
121.21212121212122,1.0776203845169636
121.5034965034965,0.7174182092244132
121.7948717948718,0.7174182092244132
122.0862470862471,0.7174182092244132
122.37762237762239,0.9744703978904529
122.66899766899768,0.948796283866282
122.96037296037296,0.948796283866282
123.25174825174825,1.0105467643278394
123.54312354312356,1.1284761974899025
123.83449883449885,0.8924133568733172
124.12587412587413,0.8414220043994425
124.41724941724942,1.1469468292779923
124.70862470862471,1.1469468292779923
125.0,1.2531846036384569
125.2913752913753,1.1338929265053492
125.58275058275059,1.3483390090203804
125.87412587412588,1.5864294874751856
126.16550116550117,1.7243846801818186
126.45687645687646,1.9569683974934016
126.74825174825176,1.6999162088273618
127.03962703962705,1.6999162088273616
127.33100233100234,2.041041830372994
127.62237762237763,2.086893124327504
127.91375291375292,1.968963691165441
128.2051282051282,1.9689636911654411
128.4965034965035,1.968963691165441
128.78787878787878,1.6634388662868913
129.0792540792541,1.663438866286891
129.3706293706294,1.5572010919264268
129.66200466200468,1.6061258185374456
129.95337995337997,1.240485130232918
130.24475524475525,1.0023946517781128
130.53613053613054,0.8644394590714799
130.82750582750583,1.010354449840124
131.11888111888112,1.0564971914342896
131.4102564102564,1.5504312570525878
131.7016317016317,1.2093056355069556
131.993006993007,1.1930486636915645
132.2843822843823,1.4521652442552524
132.5757575757576,1.9357343775034674
132.86713286713288,1.9357343775034672
133.15850815850817,1.9357343775034672
133.44988344988346,2.086291416265562
133.74125874125875,2.453496136650976
134.03263403263404,2.2727702964579177
134.32400932400932,2.4077234171299366
134.6153846153846,2.4077234171299366
134.9067599067599,2.6328206108278307
135.19813519813522,2.6082822289639656
135.4895104895105,2.5621394873698002
135.7808857808858,2.578026231665987
136.07226107226109,3.108289608560852
136.36363636363637,3.252357253257687
136.65501165501166,3.1968373805202246
136.94638694638695,3.4116433820421763
137.23776223776224,3.9895634605123167
137.52913752913753,4.704828358258824
137.82051282051282,5.393201710990681
138.1118881118881,5.689461150736258
138.40326340326342,6.2616292538185245
138.6946386946387,7.000411338806034
138.986013986014,7.804709083263576
139.2773892773893,8.103589874811625
139.56876456876458,8.47344190213811
139.86013986013987,9.14551466519034
140.15151515151516,9.485400576543412
140.44289044289044,9.819538208588835
140.73426573426573,10.305126446038527
141.02564102564102,10.637655215492973
141.3170163170163,10.869642568347986
141.60839160839163,11.285451478788104
141.89976689976692,11.499103027903562
142.1911421911422,11.813467380720482
142.4825174825175,12.084176607341231
142.77389277389278,12.333173849112686
143.06526806526807,12.659932406316473
143.35664335664336,13.192860569550504
143.64801864801865,13.750196643267545
143.93939393939394,14.23853567971102
144.23076923076923,14.724770400376137
144.52214452214452,15.092038065434936
144.81351981351983,15.626355549728292
145.10489510489512,16.36358763824193
145.3962703962704,16.918321428922372
145.6876456876457,17.183054590480232
145.979020979021,17.680503786537866
146.27039627039628,18.235601025585893
146.56177156177156,18.48099349386176
146.85314685314685,18.96668280665221
147.14452214452214,19.385418797986976
147.43589743589743,19.454332153830222
147.72727272727275,19.673747886184373
148.01864801864804,20.088057664831073
148.31002331002333,20.2586075193619
148.6013986013986,20.4171819987861
148.8927738927739,20.621199859410957
149.1841491841492,20.71206691273499
149.47552447552448,20.9391983719723
149.76689976689977,21.327697322151455
150.05827505827506,21.379150681001526
150.34965034965035,21.400982929664863
150.64102564102564,21.56462267553857
150.93240093240095,21.729327739517956
151.22377622377624,21.97004910791296
151.51515151515153,22.218677903626325
151.80652680652682,22.296942633260077
152.0979020979021,22.400445534455155
152.3892773892774,22.66822139587228
152.68065268065268,22.770319664283292
152.97202797202797,22.949283465583203
153.26340326340326,23.143750940413277
153.55477855477855,23.2359836263236
153.84615384615387,23.168876533340473
154.13752913752916,23.433529186127284
154.42890442890445,23.582069659257666
154.72027972027973,23.28993358956044
155.01165501165502,23.302750254580424
155.3030303030303,23.410408500717605
155.5944055944056,23.173720386254438
155.8857808857809,23.115047824518562
156.17715617715618,23.094864959835633
156.46853146853147,22.792607173855853
156.75990675990676,22.668535702375507
157.05128205128207,22.633359588218042
157.34265734265736,21.996091153577233
157.63403263403265,21.674665966014423
157.92540792540794,21.69368782674783
158.21678321678323,21.27067063601435
158.50815850815852,21.05525890880401
158.7995337995338,20.897242232266883
159.0909090909091,20.672628804365555
159.38228438228438,20.097338457825085
159.67365967365967,20.019336090314823
159.96503496503496,19.44356681628104
160.25641025641028,19.103201951262854
160.54778554778557,18.80037900402567
160.83916083916085,18.803858414465438
161.13053613053614,18.164679964182675
161.42191142191143,18.058260553141047
161.71328671328672,18.12625422676419
162.004662004662,18.033953136274228
162.2960372960373,17.72244765532192
162.5874125874126,17.955869728822158
162.87878787878788,17.298931676361274
163.17016317016316,16.43062405872876
163.46153846153848,17.055259100392192
163.75291375291377,17.48630583453341
164.04428904428906,17.120126055705505
164.33566433566435,17.64752975093858
164.62703962703964,18.28004232442793
164.91841491841492,18.648374311099612
165.2097902097902,18.91688129853405
165.5011655011655,19.60521392911561
165.7925407925408,19.690440253057538
166.08391608391608,19.550416608584683
166.3752913752914,20.05113628205067
166.66666666666669,20.437533943726326
166.95804195804197,20.05052309256107
167.24941724941726,19.936234337658135
167.54079254079255,20.72018641639508
167.83216783216784,20.81604856150905
168.12354312354313,21.07298028842528
168.41491841491842,20.73868301392453
168.7062937062937,20.82282499014628
168.997668997669,20.97836450169561
169.28904428904428,21.49663174947785
169.5804195804196,21.272579280363153
169.8717948717949,21.53086302943862
170.16317016317018,21.968780661284597
170.45454545454547,23.014343090050588
170.74592074592076,22.906149139586745
171.03729603729604,23.27309247938978
171.32867132867133,23.783730499222468
171.62004662004662,24.556321987187
171.9114219114219,24.828254618148137
172.2027972027972,24.98590383302962
172.49417249417252,24.59265458093001
172.7855477855478,24.822908165581303
173.0769230769231,24.332282454818092
173.36829836829838,23.986754252203426
173.65967365967367,23.871364172759908
173.95104895104896,23.627850662357773
174.24242424242425,23.45844702141525
174.53379953379954,23.309213319542202
174.82517482517483,23.49534249945833
175.11655011655012,23.55763825103465
175.4079254079254,23.580528367683748
175.69930069930072,24.013515389150882
175.990675990676,24.524059126531768
176.2820512820513,24.75252258697403
176.5734265734266,24.920603985738317
176.86480186480188,25.516129238404055
177.15617715617716,26.138704853242434
177.44755244755245,26.394415738924273
177.73892773892774,26.644126020993625
178.03030303030303,26.71809937305172
178.32167832167832,26.89242210277444
178.6130536130536,26.39272432454203
178.90442890442893,25.751423456754395
179.19580419580421,25.66078173968927
179.4871794871795,25.92177568958884
179.7785547785548,25.482279753283954
180.06993006993008,25.29612904212805
180.36130536130537,25.238795704006705
180.65268065268066,25.560763949882116
180.94405594405595,24.934437387789274
181.23543123543124,24.8470449033838
181.52680652680652,24.77526852841791
181.8181818181818,25.061712069539286
182.10955710955713,24.834588449602503
182.40093240093242,24.46894256945119
182.6923076923077,24.35602180316139
182.983682983683,24.582373678609798
183.27505827505829,25.52549476770313
183.56643356643357,25.156914544035153
183.85780885780886,25.045053395739252
184.14918414918415,25.24912027711349
184.44055944055944,25.370631247784182
184.73193473193473,24.612873654576582
185.02331002331005,24.417923282044413
185.31468531468533,24.5694414764535
185.60606060606062,22.961112617988253
185.8974358974359,22.879382339943227
186.1888111888112,22.84130948018602
186.4801864801865,23.083705391143987
186.77156177156178,23.617704322393227
187.06293706293707,24.3792398136234
187.35431235431236,24.69922678206558
187.64568764568764,24.741045642153836
187.93706293706293,25.38326730378438
188.22843822843825,25.235626914846073
188.51981351981354,25.166055446148768
188.81118881118883,25.133908958387284
189.10256410256412,25.74490099599973
189.3939393939394,25.359444612262205
189.6853146853147,24.90514726685979
189.97668997668998,25.90808999166596
190.26806526806527,25.97854997616009
190.55944055944056,26.630991653578455
190.85081585081585,26.21459533022794
191.14219114219117,25.974631149428685
191.43356643356645,25.86681216241582
191.72494172494174,26.02337230390676
192.01631701631703,25.12820290676196
192.30769230769232,24.816780087750594
192.5990675990676,24.70348595730495
192.8904428904429,24.18367477988666
193.1818181818182,24.10232472270217
193.47319347319348,24.164371413535505
193.76456876456876,24.46060301359206
194.05594405594405,25.245197823504114
194.34731934731937,26.012280416155154
194.63869463869466,26.043222575468317
194.93006993006995,25.756099943685268
195.22144522144524,26.15742690356533
195.51282051282053,25.59584279810211
195.8041958041958,25.023381067147227
196.0955710955711,24.900669802535035
196.3869463869464,23.756873121104352
196.67832167832168,23.85339736685535
196.96969696969697,24.431945741862606
197.26107226107226,25.200181457888576
197.55244755244757,25.065609400616925
197.84382284382286,25.44036532858833
198.13519813519815,25.765877873798093
198.42657342657344,25.331764115916407
198.71794871794873,25.19064209782202
199.00932400932402,25.579132979216613
199.3006993006993,25.281845804679072
199.5920745920746,24.899926088517688
199.88344988344988,25.74797164180678
200.17482517482517,26.183497592562865
200.46620046620046,26.305967467808063
200.75757575757578,28.025783181791624
201.04895104895107,28.05174951915784
201.34032634032636,27.905466850931916
201.63170163170165,27.608366851565144
201.92307692307693,27.769140254632717
202.21445221445222,27.776890634637457
202.5058275058275,27.62020805079527
202.7972027972028,27.403975146623505
203.0885780885781,27.727931663706457
203.37995337995338,27.985751756053077
203.6713286713287,27.996159362687074
203.96270396270398,28.71402043646875
204.25407925407927,29.106098414285835
204.54545454545456,29.51081973029592
204.83682983682985,29.48451130549099
205.12820512820514,29.929022447378834
205.41958041958043,30.06924012967757
205.71095571095572,29.753205559744604
206.002331002331,30.327578843315266
206.2937062937063,30.85646342446831
206.58508158508158,30.448542153681757
206.8764568764569,30.657754420094477
207.1678321678322,31.66523011080055
207.45920745920748,31.522316820046033
207.75058275058277,31.053865100209478
208.04195804195805,31.331642616181693
208.33333333333334,31.536933529106825
208.62470862470863,31.10961725566313
208.91608391608392,30.667551522267424
209.2074592074592,31.0368828647265
209.4988344988345,31.11635602972673
209.79020979020981,31.023672874112208
210.0815850815851,31.483067201747204
210.3729603729604,31.73580609068852
210.66433566433568,31.734660663770367
210.95571095571097,31.58461574616351
211.24708624708626,32.016747207057946
211.53846153846155,32.13855004822844
211.82983682983684,32.08874036128543
212.12121212121212,32.535387089847575
212.4125874125874,33.31663210637818
212.7039627039627,33.412375973007485
212.99533799533802,33.44083983021502
213.2867132867133,34.203897782292266
213.5780885780886,34.0119484182362
213.86946386946389,33.56825200376287
214.16083916083917,33.71329022610533
214.45221445221446,33.994916831810166
214.74358974358975,33.71584472371531
215.03496503496504,33.52518241178888
215.32634032634033,34.3296862602098
215.61771561771562,34.025669486470875
215.9090909090909,32.49276571385967
216.20046620046622,32.61397739213233
216.4918414918415,32.56514360139435
216.7832167832168,32.35678134842693
217.0745920745921,31.860206731075795
217.36596736596738,32.4663175508727
217.65734265734267,32.22805247241933
217.94871794871796,32.03556066073776
218.24009324009324,32.62952920788807
218.53146853146853,32.59310783473467
218.82284382284382,32.69691754132052
219.1142191142191,32.32101313677998
219.40559440559443,32.920617529221644
219.69696969696972,32.57602622119416
219.988344988345,32.96059462340548
220.2797202797203,34.6006960331362
220.57109557109558,34.26669545760294
220.86247086247087,34.37758155366839
221.15384615384616,33.376253277469246
221.44522144522145,34.140114931427334
221.73659673659674,33.451642593048604
222.02797202797203,33.98837581610185
222.31934731934734,34.514422600585974
222.61072261072263,34.58242376769774
222.90209790209792,34.54800856955772
223.1934731934732,34.21922473310813
223.4848484848485,34.60254674346578
223.7762237762238,33.99396777939903
224.06759906759908,34.51551451118494
224.35897435897436,34.46799229148045
224.65034965034965,34.66161427682195
224.94172494172494,35.404562425040524
225.23310023310023,35.469459537720695
225.52447552447555,36.011287664473585
225.81585081585084,35.728789229702826
226.10722610722613,35.91902177263441
226.39860139860141,35.68805456276345
226.6899766899767,35.6982312412705
226.981351981352,35.99190857698373
227.27272727272728,35.985782994518345
227.56410256410257,36.412528355915626
227.85547785547786,36.186110861517164
228.14685314685315,36.047199905723936
228.43822843822846,35.684818979032
228.72960372960375,35.23771496965552
229.02097902097904,35.26205761409872
229.31235431235433,33.502229928574835
229.60372960372962,33.80152030053303
229.8951048951049,33.955583032537106
230.1864801864802,33.885468367212674
230.47785547785548,33.38967427550112
230.76923076923077,32.60612761852823
231.06060606060606,32.24966775452836
231.35198135198135,30.468812898507903
231.64335664335667,30.944402159442202
231.93473193473196,30.838012658810232
232.22610722610725,31.175733695637796
232.51748251748253,31.682983241385436
232.80885780885782,31.339551470764782
233.1002331002331,31.43326609404105
233.3916083916084,30.68186445097692
233.6829836829837,31.657674035927506
233.97435897435898,30.953371192735855
234.26573426573427,31.080491432857617
234.55710955710956,31.302847185018155
234.84848484848487,31.831417399730828
235.13986013986016,32.587102314372615
235.43123543123545,32.876762914528385
235.72261072261074,34.09619993185099
236.01398601398603,33.77293905562217
236.30536130536132,33.035680597835
236.5967365967366,32.30940157305403
236.8881118881119,32.054239420272346
237.17948717948718,32.01729909199419
237.47086247086247,32.227609516202314
237.76223776223776,32.39486384521914
238.05361305361308,33.183234706884
238.34498834498837,32.909722694384996
238.63636363636365,33.04279342927562
238.92773892773894,32.59485928689928
239.21911421911423,32.211359031456794
239.51048951048952,32.10712412714835
239.8018648018648,31.934864260474146
240.0932400932401,32.02964473723169
240.3846153846154,31.452861896396932
240.67599067599068,32.07563162767197
240.967365967366,32.351138147310365
241.25874125874128,32.083591662567414
241.55011655011657,32.117578540129365
241.84149184149186,31.985061749612854
242.13286713286715,31.699726699224968
242.42424242424244,31.497157625588844
242.71561771561773,31.50542408940934
243.006993006993,31.126186476555493
243.2983682983683,30.739013710843047
243.5897435897436,30.749135940344495
243.88111888111888,30.554326136642143
244.1724941724942,29.115719925161795
244.4638694638695,29.202603574629123
244.75524475524477,29.385331344705882
245.04662004662006,29.020632991107913
245.33799533799535,28.737336780012846
245.62937062937064,28.31522751111187
245.92074592074593,28.414297362888817
246.21212121212122,27.56796510182744
246.5034965034965,27.944980938944525
246.7948717948718,27.33094028011588
247.0862470862471,27.81712413099398
247.3776223776224,27.96724824922763
247.6689976689977,28.04115793314759
247.96037296037298,26.75009908036042
248.25174825174827,26.436100628040286
248.54312354312356,27.221736809393434
248.83449883449885,27.074319286431788
249.12587412587413,27.10730360116581
249.41724941724942,27.113878826544706
249.7086247086247,26.80689356560344
250.0,27.146012020885387
250.29137529137532,26.70009139274002
250.5827505827506,26.61057091936921
250.8741258741259,26.514675457354755
251.16550116550118,26.42336507478448
251.45687645687647,26.186750748382615
251.74825174825176,26.137252791982235
252.03962703962705,25.70968935777656
252.33100233100234,26.77044643455253
252.62237762237763,26.521028238453166
252.91375291375292,26.01843373336092
253.2051282051282,25.60502488983912
253.49650349650352,25.64297769799062
253.7878787878788,25.48868760581756
254.0792540792541,24.733544636367085
254.3706293706294,24.57047092652278
